article_id,pair_id,label,label_name,title,content_length,raw_text_length
true_853,853,0,real,Dështon ndërtimi i stazës 'Pump Track' në Prizren,1397,1447
true_854,854,0,real,"Haxhi 2020 - Nga 2 milionë, në vetëm 1 mijë pelegrinë",2583,2637
true_855,855,0,real,"Hoti: Rajoni është i ndarë, ekziston vullneti i udhëheqësve për ta ndryshuar atë",1997,2078
true_856,856,0,real,​ Nesër në Bruksel mbahet takimi i ekspertëve,353,399
true_857,857,0,real,Shqiprim Arifi i shkruan Avdullah Hotit: Po na anashkaloni në dialog,3513,3582
true_858,858,0,real,Qeveria ua heq kartonin e gjelbër atyre që hyjnë në Kosovë,1058,1117
true_859,859,0,real,Pamjet nga incidenti mes deputetëve të LDK-së dhe LVV-së - VIDEO,669,734
true_860,860,0,real,Hapet ekspozita virtuale - ‘Artistët në karantinë’,801,852
true_861,861,0,real,Sa i kushtoi Sejdi Hoxha Postës si kryeshef,9627,9671
true_862,862,0,real,Të hyrat vetanake të Komunave bien për 9.7% si pasojë e COVID-19,1152,1217
true_863,863,0,real,Ministri Zemaj komenton fotografin e Skender Hysenit pa maskë,1272,1334
true_864,864,0,real,Dëshmia e vëllait të gruas së vdekur si pasojë e lëndimeve të shkaktuara nga burri i saj,4800,4889
true_865,865,0,real,Petrit Halilaj: Gjithmonë kam dashur të jem zog,8492,8540
true_866,866,0,real,Kritikat e ambasadorit amerikan për Ligjin për Vlerat e UÇK-së: I frikëson qytetarët,671,756
true_867,867,0,real,Gjoba të larta në Emiratet e Bashkuara Arabe ndaj atyre që tubohen apo bëjnë vizita për Bajram,1088,1183
true_868,868,0,real,"Aksion i policisë në Prishtinë, konfiskohen 40 armë e drogë",1204,1264
true_869,869,0,real,VIDEO - I dyshuari për COVID-19 trajtohet në tendën e ngritur para QKMF në Viti,1058,1138
true_870,870,0,real,Prishtina edhe sot prin me numrin e të infektuarve,674,725
true_871,871,0,real,Shërohen edhe 138 pacientë nga COVID-19 në Kosovë,513,563
true_872,872,0,real,Prishtinasi i ik policisë me motoçikletë,364,405
true_873,873,0,real,"Podujevë, shkel vendimin e qeverisë dhe kërcënon policët",321,378
true_874,874,0,real,Kandidati për rektor: Këshilli Drejtues nuk na kanë dërguar ftesat për intervistë,1857,1939
true_875,875,0,real,"Granata e gjetur te vendpunishtja e Xhamisë së Madhe, e kohës së Luftës së Dytë Botërore",511,600
true_876,876,0,real,Ligji i Vjosa Osmanit kundër COVID-19 procedohet për në Kuvend për votim,730,803
true_877,877,0,real,"Prishtinë, arrestim për sulm me lëndim të rëndë trupor",268,323
true_878,878,0,real,"Mblidhet Komisioni hetimor për pandeminë COVID-19, kërkon nga Ministria dokumentacionin për vendimet dhe furnizimet",1114,1230
true_879,879,0,real,"Obiliq, gjen municion gjatë punës me ekskavator",455,503
true_880,880,0,real,"Shtyhet raportimi i Agim Veliut në Komisionin për Siguri, polemika mes deputetëve",1973,2055
true_881,881,0,real,"Mbledhja e Qeverisë, diskutohet për shtesa mujore për personelin shëndetësor",622,699
true_882,882,0,real,Haxh në kohë pandemie,1509,1531
true_883,883,0,real,"Gjermania, e shqetësuar nga rritja e numrit të rasteve me koronavirus",1271,1341
true_884,884,0,real,Industria globale e turizmit humbi 320 miliardë dollar,3474,3529
true_885,885,0,real,Komuna e Prizrenit ende në pritje nga MSH për realizimin e testeve serologjike,1071,1150
true_886,886,0,real,"Hapjen apo jo të çerdheve, qeveria e lë në dorë të komunave",1029,1089
true_887,887,0,real,"Vendet që morën nën kontroll pandeminë coronavirus, tani prapë po përballen me të",7653,7735
true_888,888,0,real,Debat i nxehtë në Komisionin për Punë të Jashtme - VIDEO,379,436
true_889,889,0,real,Rrahjet mes deputetëve ndër vite në Kuvendin e Kosovës,4351,4406
true_890,890,0,real,Qeveria heq dorë nga vendimi për izolimin e atyre që kthehen nga Shqipëria!,1008,1084
true_891,891,0,real,Shefi i kabinetit të Veliut për Vetëvendosjen: A e lypin? Bash kah të enden!,697,774
true_892,892,0,real,Deputetët e LDK-së e mohojnë sulmin ndaj deputetit të Vetëvendosjes,1657,1725
true_893,893,0,real,Blendi Baftiu kërkohet nga dy klube nga Superliga e Turqisë,596,656
true_894,894,0,real,"Konkursi me probleme, vlerësimi 'sekret' për kandidatët për bord të KOSTT-it",10881,10958
true_895,895,0,real,Artistët në mbështetje të luftës së drejtë të popullit shqiptar,750,814
true_896,896,0,real,Përurohet restaurimi i mullirit të shekullit 19-të në Graboc të Obiliqit,2823,2896
true_897,897,0,real,"QKUK - 184  pacientë më COVID-19 me oksigjenoterapi, 14 të tjerë në CPAP",1075,1148
true_898,898,0,real,"FSK pajiset me Humvee, Qeveria pyet se sa harxhojnë në 100 kilometra (VIDEO)",1532,1609
true_899,899,0,real,Rrëfimet e dëshmitarëve për kontrabandimin e migrantëve për në vendet e BE-së,2230,2308
true_900,900,0,real,"Gjakovë, fillon asfaltimi i rrugës ‘Bardhyl Qaushi’",1182,1234
true_901,901,0,real,"Hoti takohet ambasadorët e shteteve të QUINT-it, flasin për dialogun",706,775
true_902,902,0,real,"Hapen dyert e oborrit për trajtimin e pacientëve në Shalë të Lipjanit, nuk ka vend më në ambulancë",1411,1510
true_903,903,0,real,Agjencia e Ushqimit tregon rregullat për blerjen dhe therjen e kurbanëve për festën e Bajramit,1517,1612
true_904,904,0,real,Deputeti i VV-së: Policia po merret me sulmin ndaj meje nga deputetët e LDK-së,1174,1253
true_905,905,0,real,Deputetja e VV-së jep versionin e vet për incidentin në Kuvend me kolegët e LDK-së,1188,1271
true_906,906,0,real,Oda Ekonomike kërkon të digjitalizohen disa shërbime dhe të licencohen laboratoret private,2614,2705
true_907,907,0,real,Prishtina edhe sot komuna me më së shumti raste me COVID-19,844,904
true_908,908,0,real,Arrestohet gjilanasi për mashtrim me shitje të banesës,507,562
true_909,909,0,real,Qeveria serbe kërkon të dhëna bankare për grupet e të drejtave dhe mediat hulumtuese,3925,4010
true_910,910,0,real,Fati i medias më të lexuar në Hungari Index në pikëpyetje pas largimit të shumicës së gazetarëve,1993,2090
true_911,911,0,real,Paraburgim gjilanasit që dyshohet se i shkaktoi lëndime gruas,1163,1225
true_912,912,0,real,Kryeministri Hoti rreth masave anti-COVID: Duhet të vërehet dora e institucioneve,897,979
true_913,913,0,real,Prishtina planifikon shkolla të reja në tri lagje,1107,1157
true_914,914,0,real,Halili paralajmëron kallëzim penal ndaj Komisionit Profesional të senatit të UP-së,2145,2228
true_915,915,0,real,Hoti paralajmëron masa të reja për COVID-19,1975,2019
true_916,916,0,real,Fuqia e armëve dhe veçoritë e makinave të reja të FSK,1330,1384
true_917,917,0,real,"Hoti: Situata po përkeqësohet, stafi shëndetësor i FSK-së do të integrohet në Ministri të Shëndetësisë",1529,1632
true_918,918,0,real,Naser Ramadani i thotë Thaçit se bartja e maskës është kushti bazik për parandalim të COVID-19,1077,1172
true_919,919,0,real,Komunat kërkojnë inspektime të përbashkëta për masat kundër COVID-19,1710,1779
true_920,920,0,real,Beogradi ndryshon emrat e rrugëve që kujtojnë ish-Jugosllavinë,2846,2909
true_921,921,0,real,SHBA-ja dhe Rusia do të nisin bisedime për kontrollin e armëve bërthamore,1225,1299
true_922,922,0,real,Masat e reja kundër COVID-19 të propozuara nga IKSHP,947,1000
true_923,923,0,real,Çmimet e arit shënuan rekord rritjesh,3871,3909
true_924,924,0,real,"Vietnami evakuon 80,000 turistë nga qyteti Da Nang pasi tre banorë infektohen me Covid-19",4645,4735
true_925,925,0,real,Shembujt se si nuk duhet të sillemi gjatë coronavirusit,4214,4270
true_926,926,0,real,Rezultatet nga testet sterologjike për Coronavirus,946,997
true_927,927,0,real,Qeveria ndan 29 milionë euro për COVID-19,16372,16414
true_928,928,0,real,Auditori: MPB ka punësuar kandidat pa i plotësuar kriteret,1694,1753
true_929,929,0,real,Vaksina e SHBA-së kundër koronavirusit nis fazën e fundit të testimit,1185,1255
true_930,930,0,real,Jakup Ferri hap ekspozitë personale në Galerinë Kombëtare,1483,1541
true_931,931,0,real,Auditori: Policët ushtrojnë pozitat e punës në mospërputhje me gradat,2246,2316
true_932,932,0,real,"Rrëfim i të prekurës me COVID-19: Nuk na kontrollojnë askund, serumin e bëra në institucion privat",6561,6660
true_933,933,0,real,Pagesat nga 'Pakoja Emergjente' në dorën e deputetëve,1468,1522
true_934,934,0,real,COVID-19 prek njësoj të rinjët dhe të moshuarit,1276,1324
true_935,935,0,real,Trajneri nigerian që po i mposht racistët në Shqipëri,2943,2997
true_936,936,0,real,Gjysmë milion maska për 38 komuna të Kosovës,1165,1210
true_937,937,0,real,Isa Mustafa për rritjen e rasteve me COVID-19: Të mos bëjmë luftë politike me pandeminë,2561,2649
true_938,938,0,real,Partia Socialiste tërhiqet nga shkarkimi i Ilir Metës,2926,2980
true_939,939,0,real,Philip Morris lejohet të komunikojë se IQOS redukton ekspozimin e dëmshëm,2471,2545
true_940,940,0,real,"Vdekje e dyshimtë në Spitalin e Gjakovës, Policia nis hetimet, drejtori i quan shpifje akuzat e familjarëve",2286,2394
true_941,941,0,real,Rrjeti i Grave paralajmëron presion publik nëse nuk ndërmerren hapat e duhur për zbardhjen e vrasjes së gruas nga Kamenica,779,902
true_942,942,0,real,Diplomimi digjital i 42 gazetarëve të rinj,2310,2353
true_943,943,0,real,Kryetarët e komunave u dakorduan për masat e reja kundër COVID-19,2410,2476
true_944,944,0,real,Kryeqyteti prin me numrin e rasteve me COVID-19,1283,1331
true_945,945,0,real,Rekord i ri me raste pozitive me COVID-19 në Kosovë,1462,1514
true_946,946,0,real,"Pas protestës në shesh, Hoti takohet me gastronomët e Kosovës",1103,1165
true_947,947,0,real,Grupi i Grave Deputete dënon ashpër vrasjen e gruas nga Kamenica,1379,1444
true_948,948,0,real,"Dragash, lëndohen dy persona nga defekti në gomën e traktorit",543,605
true_949,949,0,real,"Organizohet aheng familjar afër Prishtinës, raportohet për të shtëna me armë",525,602
true_950,950,0,real,Hoti: Jemi në diskutime që rruga nacionale Prishtinë-Mitrovicë të shndërrohet në rrugë ndërkombëtare,1496,1597
true_951,951,0,real,Një person i infektuar dhe një i dyshuar me COVID-19 kanë vdekur në Spitalin e Pejës,891,976
true_952,952,0,real,Arrestohet 'kauboji' i Prishtinës,742,776
true_953,953,0,real,"Sipas vendit edhe Kuvendi, Skender Hyseni te Hoti me maskë, te Thaçi pa të",1317,1392
true_954,954,0,real,Policia jep detaje se si u organizua dhunimi i viktimës në Ferizaj,550,617
true_955,955,0,real,Vazhdon pastrimi i mbeturinave në lagjen “Ali Ibra” në Gjakovë,472,535
true_957,957,0,real,Në kohë pandemie:  Amerikanët e papunë do marrin në gusht edhe 1200 dollarë nga shteti,1633,1720
true_958,958,0,real,Përshkrimi i prokurorisë: Burri e goditi grua deri në vdekje me shufër metalike,1983,2063
true_959,959,0,real,Hoti me mesazh të shkurtër e të thjeshtë... për Thaçin,795,850
true_960,960,0,real,Kryeministri Hoti takohet me Skender Hysenin për dialogun,584,642
true_961,961,0,real,SHBA lë konsullatën në Kinë,1263,1291
true_962,962,0,real,Gastronomët protestojnë sot para Qeverisë,818,860
true_963,963,0,real,Gjermania kundërshton propozimin për kthim të Rusisë në G7,1389,1448
true_964,964,0,real,Auditori: Ministria e Bujqësisë vonoi pagesat për grante deri në 6 muaj,1879,1951
true_965,965,0,real,VIDEO: Vetura zyrtare në vikend merr udhë për kositje të barit,429,492
true_966,966,0,real,Pneumologu kosovar tregon si zhvillohet pneumonia te pacientët me COVID-19,3865,3940
true_967,967,0,real,Guri i mullirit si amanet,3419,3445
true_968,968,0,real,Komenti i Agim Veliut për daljen e Thaçit pa maskë para Policisë,1672,1737
true_969,969,0,real,Vdes një person në aksidentin mes motoçiklistit dhe veturës në Komoran,623,694
true_970,970,0,real,FOTO: Aksidentohet motoçiklisti me një veturë në Llapushnik,594,654
true_971,971,0,real,Policia promovon fotografi të presidentit Thaçi pa maskë,697,754
true_972,972,0,real,Në Kosovë  rikthehet vapa Afrikane,807,842
true_973,973,0,real,Vuçiq për takimin në Shtëpinë e Bardhë: Për herë të parë fola se çfarë po ndodh me serbët,1795,1885
true_974,974,0,real,Mbi 10 mijë të infektuar me COVID-19 në Maqedoninë e Veriut,841,901
true_975,975,0,real,VIDEO - Xhamia që u mbijetoi shekujve,2638,2676
true_976,976,0,real,Gjykata në Gjilan vendos për të dyshuarin për vrasjen e gruas me shufër metalike,552,633
true_977,977,0,real,354 pacientë me COVID-19 të shtrirë nëpër spitalet e Kosovës,1001,1062
true_978,978,0,real,Vjosa Osmani pas tragjedisë në Kamenicë: Pandemia i dha më tepër krahë dhunës në familje,1415,1504
true_979,979,0,real,Lihen në arrest shtëpiak policët e arrestuar për keqtrajtim të një të mituri,825,902
true_980,980,0,real,Komunat e prekura sot me COVID-19,852,886
true_981,981,0,real,"Një grua dyshon se për shkak të neglizhencës së mjekëve, vdiq burri i saj në Spitalin e Gjakovës",322,419
true_982,982,0,real,"Deçan: Punëtori rrokulliset me bager, bie në humnerë",384,437
true_983,983,0,real,"Tragjedia e Gjilanit, gruaja vdiç pas goditjes me shufër në kokë",2360,2425
true_984,984,0,real,"VIDEO - Gjilan, i dyshuari për vrasjen e gruas sillet në gjykatë",875,940
true_985,985,0,real,"Virusi rrezikon personelin, 450 raste aktive brenda stafit shëndetësor",1203,1274
true_986,986,0,real,"Falja e Bajramit në xhami, Sindikata e Shëndetësisë paralajmëron për rritje të numrit të rasteve me COVID-19",1087,1196
true_987,987,0,real,Gjilanasi 70 vjeçar vdes nga COVID-19,699,737
true_988,988,0,real,"Ilir Meta për Adem Demaçin: ""Mandela i Evropës"" dhe ""Saharovi"" ynë",1798,1865
true_989,989,0,real,"Pejë, kërkohet paraburgim për policët e arrestuar për keqtrajtim të një të mituri",630,712
true_990,990,0,real,Albin Kurti kujton Adem Demaçin në dyvjetorin e vdekjes,1658,1714
true_991,991,0,real,Evropa ime: T'u tregojmë vendin elitave të korruptuara të Ballkanit Perëndimor,6822,6901
true_992,992,0,real,"Merdarë, pritje deri në tri orë për të hyrë në Kosovë",228,282
true_993,993,0,real,"Vdes nga Covid-19, prodekani i Fakultetit të Agrobiznesit në Pejë",498,564
true_994,994,0,real,Ministria e Bujqësisë pagoi mbi 176 mijë euro për analiza që mund t'i kryente vetë,1266,1349
true_995,995,0,real,Shi dhe breshër në disa fshatra të Skenderajt - FOTO,394,447
true_996,996,0,real,"Deputetja e PDK-së i reagon kryeministrit Hoti, i cili tha se Policia e Inspektoriati kanë dështuar t`i zbatojnë masat anti COVID-19",919,1052
true_997,997,0,real,Qeveria do t`i rishqyrtojë masat anti COVID-19 pas kërkesës së Asociacionit të Komunave,1540,1628
true_998,998,0,real,"Drejtori i Shpend Ahmetit i thotë kryeministrit Hoti: Sa qet fall, dil në terren",1049,1130
true_999,999,0,real,Si Australia mund të shfrytëzojë baticat e detit për energji?,4294,4356
true_1000,1000,0,real,Covid-19 rriti lajmet e rreme në media,3838,3877
true_1001,1001,0,real,Kryeministri Hoti edhe sot i shkoi në zyre Presidentit Thaçi,886,947
true_1002,1002,0,real,Hoti: Do t’i dyfishojmë dhe trefishojmë testimet për COVID-19,4043,4105
true_1003,1003,0,real,Prokuroria: I dyshuari e privoi nga jeta gruan me shufër metalike,1705,1771
true_1004,1004,0,real,Prokuroria: I dyshuari e privoi nga jeta gruan me shufër metalike,1705,1771
true_1005,1005,0,real,Alarmante - Rreth 3 mijë raste aktive me COVID-19 në Kosovë,1427,1487
true_1006,1006,0,real,Numri i të infektuarve të sotëm me COVID-19 nëpër komunat e Kosovës,1279,1347
true_1007,1007,0,real,5 persona me COVID-19 vdiqën për 24 orë,400,440
true_1008,1008,0,real,Jeta virtuale e fëmijëve dhe sfidat e pandemisë,11273,11321
true_1009,1009,0,real,"Prizren, aksident në mes të veturës dhe motoristit",525,576
true_1010,1010,0,real,"Tentojnë kontrabandimin e 19 deleve nga Serbia, arrestohen",334,393
true_1011,1011,0,real,KSHZ certifikon rezultatet në Maqedoninë e Veriut,1753,1803
true_1012,1012,0,real,Kapixhikët e Prizrenit,5118,5141
true_1013,1013,0,real,Hoti: Sektori privat do ta ketë mbështetjen e Qeverisë,1397,1452
true_1014,1014,0,real,"Drenas, dy persona të dyshuar për COVID-19 nuk respektojnë vetizolimin",342,413
true_1015,1015,0,real,Kina mbyll konsullatën në Hjuston derisa tensionet me SHBA-në janë në rritje,880,957
true_1016,1016,0,real,Stafi i mediumit Index të Hungarisë jep dorëheqje pas akuzave për ndërhyrje nga qeveria,1074,1162
true_1017,1017,0,real,Thaçi kujton aksionin e 9 viteve më parë në veri: Siguroi bashkimin territorial,1108,1188
true_1018,1018,0,real,"Hoti në samitin e Këshillit Atlantik, merr pjesë edhe Vuçiqi",1153,1214
true_1019,1019,0,real,"Në Spitalin e Pejës po trajtohen 67 pacientë me COVID-19, 16 punëtorë shëndetësor të infektuar",618,713
true_1020,1020,0,real,"Komunat s'duhet aplikojnë për të kryer teste serologjike, mjafton plotësimi i kritereve",1576,1664
true_1021,1021,0,real,​Arrestohen dy policë të dyshuar për keqtrajtimin e një të mituri,1602,1668
true_1022,1022,0,real,Ëndrrat për Malishevën,16961,16984
true_1023,1023,0,real,Sot takohet komiteti për vlerësimin e situatës me koronavirus,403,465
true_1024,1024,0,real,Kryeministri britanik: Nuk e kuptuam virusin në fillim,1059,1114
true_1025,1025,0,real,Japin dorëheqje dhjetëra gazetarë të ueb-faqes së pavarur hungareze,1218,1286
true_1026,1026,0,real,Emiratet do të mbulojnë shpenzimet mjekësore nëse pasagjerët infektohen me Covid-19,2509,2593
true_1027,1027,0,real,ATK ia zhbllokoi xhirollogarinë Postës së Kosovës,2272,2322
true_1028,1028,0,real,Qeveria emëroi Bordin e përkohshëm i Telekomit të Kosovës,948,1006
