"article_id","pair_id","label","label_name","word_count","sentence_count","character_count","avg_word_length","avg_sentence_length","title_length","content_length","exclamation_count","question_count","comma_count","quote_count","ellipsis_count","exclamation_ratio","question_ratio","uppercase_word_count","uppercase_word_ratio","uppercase_char_ratio","title_excessive_uppercase","e_count","c_count","diacritic_count","diacritic_ratio","possible_missing_diacritic_count","possible_missing_diacritic_words","sensational_count","sensational_ratio","sensational_found","source_indicator_count","source_indicator_ratio","source_indicators_found","uncertainty_count","uncertainty_ratio","uncertainty_found"
"true_1201","1201","0","real","130","7","867","5.54","18.57","97","769","0","1","4","2","0","0.0","0.007692","2","0.015385","0.038889","0","45","0","45","0.051903","0","","0","0.0","","1","0.007692","raportoi","0","0.0",""
"true_1202","1202","0","real","144","8","973","5.61","18.0","94","878","0","0","7","0","0","0.0","0.0","1","0.006944","0.033416","0","50","0","50","0.051387","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1203","1203","0","real","77","4","456","4.66","19.25","48","407","0","0","6","2","1","0.0","0.0","0","0.0","0.036212","0","33","0","33","0.072368","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1204","1204","0","real","205","16","1303","4.97","12.81","70","1232","0","0","19","0","0","0.0","0.0","0","0.0","0.035363","0","103","6","109","0.083653","0","","1","0.004878","urgjente","0","0.0","","0","0.0",""
"true_1205","1205","0","real","108","7","645","4.82","15.43","61","583","0","0","2","2","0","0.0","0.0","0","0.0","0.044231","0","44","2","46","0.071318","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1206","1206","0","real","265","17","1551","4.73","15.59","95","1455","0","0","7","8","0","0.0","0.0","2","0.007547","0.0415","0","86","2","88","0.056738","0","","0","0.0","","0","0.0","","2","0.007547","mund të"
"true_1207","1207","0","real","441","11","2621","4.88","40.09","76","2544","0","0","6","8","0","0.0","0.0","0","0.0","0.02278","0","150","2","152","0.057993","1","nje","0","0.0","","1","0.002268","sipas","0","0.0",""
"true_1208","1208","0","real","337","14","1863","4.42","24.07","97","1765","0","0","12","4","0","0.0","0.0","2","0.005935","0.028878","0","156","8","164","0.08803","0","","0","0.0","","0","0.0","","1","0.002967","mund të"
"true_1209","1209","0","real","209","12","1143","4.38","17.42","65","1077","0","0","6","4","0","0.0","0.0","2","0.009569","0.039344","0","91","2","93","0.081365","0","","0","0.0","","0","0.0","","1","0.004785","mund të"
"true_1210","1210","0","real","249","15","1435","4.67","16.6","68","1366","0","0","10","4","0","0.0","0.0","7","0.028112","0.050775","0","97","2","99","0.06899","0","","0","0.0","","0","0.0","","1","0.004016","mund të"
"true_1211","1211","0","real","317","13","1796","4.5","24.38","50","1745","0","0","16","4","0","0.0","0.0","0","0.0","0.037895","0","129","4","133","0.074053","0","","0","0.0","","1","0.003155","sipas","0","0.0",""
"true_1212","1212","0","real","667","49","3622","4.24","13.61","66","3555","6","7","46","7","0","0.008996","0.010495","0","0.0","0.024494","0","287","9","296","0.081723","0","","0","0.0","","0","0.0","","3","0.004498","mund të"
"true_1213","1213","0","real","428","23","2636","5.04","18.61","68","2567","0","0","31","8","1","0.0","0.0","3","0.007009","0.042169","0","199","2","201","0.076252","0","","0","0.0","","1","0.002336","policia","0","0.0",""
"true_1214","1214","0","real","166","7","1034","5.1","23.71","76","957","0","0","11","2","0","0.0","0.0","0","0.0","0.027219","0","91","0","91","0.088008","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1215","1215","0","real","274","18","1563","4.6","15.22","73","1489","1","3","17","0","1","0.00365","0.010949","0","0.0","0.027778","0","125","7","132","0.084453","0","","0","0.0","","1","0.00365","sipas","3","0.010949","mund të"
"true_1216","1216","0","real","288","20","1616","4.41","14.4","50","1565","0","1","23","8","0","0.0","0.003472","3","0.010417","0.056738","0","90","2","92","0.056931","0","","0","0.0","","0","0.0","","2","0.006944","mund të"
"true_1217","1217","0","real","282","10","1546","4.4","28.2","68","1477","0","0","14","6","0","0.0","0.0","4","0.014184","0.035484","0","119","1","120","0.07762","0","","0","0.0","","1","0.003546","policia","1","0.003546","mund të"
"true_1218","1218","0","real","178","10","1052","4.71","17.8","52","999","0","0","6","0","0","0.0","0.0","0","0.0","0.040573","0","90","1","91","0.086502","0","","0","0.0","","1","0.005618","sipas","0","0.0",""
"true_1219","1219","0","real","224","9","1396","5.09","24.89","99","1296","0","0","15","6","0","0.0","0.0","5","0.022321","0.069359","0","88","0","88","0.063037","0","","0","0.0","","2","0.008929","raportoi, raporti","0","0.0",""
"true_1220","1220","0","real","364","11","2185","4.87","33.09","56","2128","0","0","29","4","0","0.0","0.0","0","0.0","0.044118","0","144","1","145","0.066362","0","","0","0.0","","2","0.005495","ministria","0","0.0",""
"true_1221","1221","0","real","156","8","1010","5.37","19.5","64","945","0","0","8","4","0","0.0","0.0","0","0.0","0.034648","0","78","1","79","0.078218","0","","0","0.0","","1","0.00641","ministria","0","0.0",""
"true_1222","1222","0","real","264","13","1692","5.23","20.31","81","1610","0","2","18","5","0","0.0","0.007576","1","0.003788","0.026182","0","125","0","125","0.073877","0","","0","0.0","","1","0.003788","studimi","5","0.018939","mund të"
"true_1223","1223","0","real","254","26","1510","4.53","9.77","28","1481","0","0","18","0","0","0.0","0.0","1","0.003937","0.033913","0","111","8","119","0.078808","0","","0","0.0","","1","0.003937","sipas","0","0.0",""
"true_1224","1224","0","real","145","5","872","4.9","29.0","79","792","0","0","10","2","0","0.0","0.0","0","0.0","0.037975","0","63","0","63","0.072248","0","","0","0.0","","1","0.006897","policia","0","0.0",""
"true_1225","1225","0","real","146","11","861","4.64","13.27","34","826","0","0","12","0","0","0.0","0.0","0","0.0","0.044379","0","58","0","58","0.067364","0","","0","0.0","","0","0.0","","2","0.013699","mund të"
"true_1226","1226","0","real","82","6","435","4.23","13.67","82","352","1","0","2","2","0","0.012195","0.0","0","0.0","0.054755","0","30","0","30","0.068966","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1227","1227","0","real","643","17","3944","5.02","37.82","58","3885","2","0","35","0","0","0.00311","0.0","12","0.018663","0.04062","0","349","1","350","0.088742","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1228","1228","0","real","233","11","1329","4.54","21.18","60","1268","0","0","14","2","0","0.0","0.0","0","0.0","0.034091","0","132","3","135","0.10158","0","","0","0.0","","0","0.0","","1","0.004292","mund të"
"true_1229","1229","0","real","225","11","1166","4.01","20.45","97","1068","0","0","19","7","1","0.0","0.0","0","0.0","0.03433","0","91","4","95","0.081475","0","","0","0.0","","0","0.0","","1","0.004444","mund të"
"true_1230","1230","0","real","114","5","661","4.74","22.8","37","623","0","0","2","2","0","0.0","0.0","0","0.0","0.040741","0","33","0","33","0.049924","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1231","1231","0","real","65","4","387","4.8","16.25","76","310","0","0","4","2","0","0.0","0.0","1","0.015385","0.045016","0","30","0","30","0.077519","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1232","1232","0","real","214","8","1286","4.89","26.75","68","1217","0","0","8","2","0","0.0","0.0","0","0.0","0.025837","0","109","2","111","0.086314","0","","0","0.0","","0","0.0","","1","0.004673","mund të"
"true_1233","1233","0","real","260","9","1553","4.78","28.89","78","1474","0","0","13","2","0","0.0","0.0","3","0.011538","0.041935","0","147","0","147","0.094656","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1234","1234","0","real","155","8","902","4.68","19.38","46","855","0","0","10","6","0","0.0","0.0","0","0.0","0.030345","0","73","1","74","0.08204","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1235","1235","0","real","131","9","732","4.44","14.56","41","690","4","0","6","2","0","0.030534","0.0","3","0.022901","0.05852","0","48","0","48","0.065574","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1236","1236","0","real","177","6","1127","5.27","29.5","79","1047","0","0","10","0","0","0.0","0.0","0","0.0","0.02897","0","77","3","80","0.070985","0","","0","0.0","","1","0.00565","deklaroi","0","0.0",""
"true_1237","1237","0","real","754","19","4772","5.18","39.68","68","4703","0","1","62","22","0","0.0","0.001326","5","0.006631","0.037542","0","330","13","343","0.071878","0","","0","0.0","","0","0.0","","1","0.001326","thuhet"
"true_1238","1238","0","real","140","11","805","4.65","12.73","79","725","0","1","4","2","0","0.0","0.007143","0","0.0","0.030722","0","49","1","50","0.062112","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1239","1239","0","real","511","20","2967","4.72","25.55","57","2909","3","0","26","19","0","0.005871","0.0","0","0.0","0.015372","0","204","1","205","0.069093","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1240","1240","0","real","373","16","2196","4.78","23.31","76","2119","0","1","15","0","0","0.0","0.002681","4","0.010724","0.029742","0","194","3","197","0.089709","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1241","1241","0","real","424","11","2555","4.94","38.55","95","2459","0","0","15","7","0","0.0","0.0","1","0.002358","0.030578","0","148","3","151","0.0591","0","","0","0.0","","0","0.0","","1","0.002358","dyshohet"
"true_1242","1242","0","real","139","7","837","4.82","19.86","56","780","2","0","10","2","0","0.014388","0.0","0","0.0","0.034328","0","53","0","53","0.063321","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1243","1243","0","real","702","48","4044","4.58","14.62","74","3969","8","1","24","5","25","0.011396","0.001425","0","0.0","0.024284","0","316","2","318","0.078635","0","","0","0.0","","0","0.0","","2","0.002849","ndoshta, mund të"
"true_1244","1244","0","real","129","8","730","4.3","16.12","57","672","0","0","5","0","0","0.0","0.0","0","0.0","0.021661","0","59","2","61","0.083562","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1245","1245","0","real","82","4","486","4.84","20.5","47","438","0","0","3","4","0","0.0","0.0","1","0.012195","0.05303","0","37","0","37","0.076132","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1246","1246","0","real","142","8","901","5.13","17.75","82","818","0","0","15","0","0","0.0","0.0","0","0.0","0.020604","0","70","3","73","0.081021","0","","0","0.0","","0","0.0","","1","0.007042","mund të"
"true_1247","1247","0","real","137","5","787","4.64","27.4","50","736","0","0","2","2","0","0.0","0.0","0","0.0","0.028346","0","45","3","48","0.060991","0","","0","0.0","","1","0.007299","sipas","0","0.0",""
"true_1248","1248","0","real","175","10","1039","4.78","17.5","70","968","0","1","10","4","0","0.0","0.005714","1","0.005714","0.041866","0","68","0","68","0.065448","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1249","1249","0","real","90","5","504","4.48","18.0","64","439","0","0","1","6","0","0.0","0.0","0","0.0","0.034739","0","17","0","17","0.03373","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1250","1250","0","real","65","4","389","4.89","16.25","55","333","0","0","2","0","0","0.0","0.0","0","0.0","0.050314","0","18","1","19","0.048843","0","","0","0.0","","0","0.0","","1","0.015385","mund të"
"true_1251","1251","0","real","149","7","862","4.59","21.29","47","814","0","0","7","6","0","0.0","0.0","0","0.0","0.03655","0","72","1","73","0.084687","0","","0","0.0","","1","0.006711","sipas","1","0.006711","mund të"
"true_1252","1252","0","real","256","7","1510","4.77","36.57","118","1391","0","0","15","4","0","0.0","0.0","0","0.0","0.014742","0","121","2","123","0.081457","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1253","1253","0","real","119","6","763","5.18","19.83","93","669","1","0","5","2","0","0.008403","0.0","0","0.0","0.037277","0","55","0","55","0.072084","0","","0","0.0","","2","0.016807","sipas, ministria","0","0.0",""
"true_1254","1254","0","real","229","8","1398","5.01","28.62","49","1348","0","0","9","4","0","0.0","0.0","0","0.0","0.02354","0","99","0","99","0.070815","0","","0","0.0","","2","0.008734","sipas, ministria","0","0.0",""
"true_1255","1255","0","real","222","13","1178","4.15","17.08","90","1087","0","0","12","4","1","0.0","0.0","0","0.0","0.040217","0","73","1","74","0.062818","0","","0","0.0","","0","0.0","","2","0.009009","ndoshta"
"true_1256","1256","0","real","274","9","1775","5.24","30.44","76","1698","0","0","24","8","0","0.0","0.0","1","0.00365","0.034892","0","101","0","101","0.056901","0","","0","0.0","","3","0.010949","sipas, deklaroi","1","0.00365","thuhet"
"true_1257","1257","0","real","288","22","1416","3.82","13.09","82","1333","0","1","9","2","1","0.0","0.003472","0","0.0","0.023615","0","119","3","122","0.086158","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1258","1258","0","real","692","57","3760","4.2","12.14","66","3693","5","10","47","2","3","0.007225","0.014451","1","0.001445","0.028532","0","268","10","278","0.073936","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1259","1259","0","real","512","25","3103","4.85","20.48","61","3041","1","1","34","6","0","0.001953","0.001953","9","0.017578","0.040371","0","259","1","260","0.08379","0","","0","0.0","","0","0.0","","2","0.003906","mund të"
"true_1260","1260","0","real","418","24","2548","4.89","17.42","72","2475","0","0","34","2","0","0.0","0.0","7","0.016746","0.045521","0","214","3","217","0.085165","0","","0","0.0","","1","0.002392","sipas","2","0.004785","mund të"
"true_1261","1261","0","real","209","8","1167","4.49","26.12","89","1077","0","0","10","4","0","0.0","0.0","0","0.0","0.03838","0","107","1","108","0.092545","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1262","1262","0","real","178","15","1108","5.01","11.87","55","1052","0","0","10","4","0","0.0","0.0","1","0.005618","0.039282","0","70","3","73","0.065884","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1263","1263","0","real","431","25","2540","4.66","17.24","76","2463","0","0","42","6","0","0.0","0.0","1","0.00232","0.029426","0","179","0","179","0.070472","0","","0","0.0","","0","0.0","","1","0.00232","mund të"
"true_1264","1264","0","real","241","8","1486","5.06","30.12","56","1429","0","0","13","4","0","0.0","0.0","2","0.008299","0.040984","0","110","0","110","0.074024","0","","0","0.0","","1","0.004149","sipas","2","0.008299","thuhet"
"true_1265","1265","0","real","411","15","2368","4.67","27.4","41","2326","2","0","24","4","0","0.004866","0.0","21","0.051095","0.079456","0","228","7","235","0.09924","0","","0","0.0","","0","0.0","","2","0.004866","thuhet"
"true_1266","1266","0","real","244","17","1469","4.61","14.35","26","1442","0","0","24","0","0","0.0","0.0","1","0.004098","0.029333","0","82","3","85","0.057862","0","","0","0.0","","1","0.004098","sipas","0","0.0",""
"true_1267","1267","0","real","275","14","1554","4.5","19.64","120","1433","1","0","16","4","0","0.003636","0.0","3","0.010909","0.044426","0","69","2","71","0.045689","0","","0","0.0","","2","0.007273","sipas, policia","0","0.0",""
"true_1268","1268","0","real","272","15","1685","4.73","18.13","67","1617","0","0","25","0","0","0.0","0.0","1","0.003676","0.038132","0","115","1","116","0.068843","0","","0","0.0","","2","0.007353","sipas, bëri të ditur","0","0.0",""
"true_1269","1269","0","real","436","22","2728","4.97","19.82","34","2693","0","0","66","6","0","0.0","0.0","5","0.011468","0.027239","0","172","4","176","0.064516","0","","0","0.0","","2","0.004587","studimi","4","0.009174","mund të"
"true_1270","1270","0","real","227","11","1329","4.73","20.64","66","1262","0","0","8","2","0","0.0","0.0","0","0.0","0.027959","0","96","0","96","0.072235","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1271","1271","0","real","315","17","1856","4.76","18.53","57","1798","0","1","13","6","0","0.0","0.003175","0","0.0","0.024683","0","143","9","152","0.081897","0","","0","0.0","","1","0.003175","konfirmoi","2","0.006349","ndoshta, mund të"
"true_1272","1272","0","real","274","33","1868","5.3","8.3","48","1819","0","0","15","4","0","0.0","0.0","0","0.0","0.031013","0","104","0","104","0.055675","0","","0","0.0","","0","0.0","","0","0.0",""
"true_1273","1273","0","real","130","7","814","5.08","18.57","87","726","0","1","5","0","0","0.0","0.007692","4","0.030769","0.088012","0","54","1","55","0.067568","0","","0","0.0","","1","0.007692","sipas","0","0.0",""
"true_1274","1274","0","real","162","9","1028","5.2","18.0","42","985","0","0","4","0","0","0.0","0.0","0","0.0","0.032028","0","57","2","59","0.057393","0","","0","0.0","","0","0.0","","1","0.006173","mund të"
"true_1275","1275","0","real","442","17","2618","4.7","26.0","69","2548","0","1","37","4","1","0.0","0.002262","7","0.015837","0.040482","0","182","3","185","0.070665","0","","1","0.002262","alarm","1","0.002262","sipas","2","0.004525","thuhet, mund të"
"true_1276","1276","0","real","162","8","903","4.47","20.25","88","814","1","0","8","6","0","0.006173","0.0","1","0.006173","0.030387","0","79","1","80","0.088594","0","","0","0.0","","0","0.0","","0","0.0",""
